,0
864,-1.622777450042478
865,-1.0664759582826973
866,-0.8899493913899668
867,-0.27762601016307054
868,-0.34978561052277746
869,-0.6307839101104395
870,-1.2299667471321687
871,-0.4030639778192837
872,-1.8182817967038383
873,-1.3579415911986303
874,-0.8992194665226907
875,-1.3227113901612606
876,-1.6375775158528902
877,-0.876856661492657
878,-0.7242674413266061
879,-1.11548015851166
880,-0.6196308604048859
881,-0.21121593747036993
882,-1.0295175363076383
883,-1.1784795859470212
884,-1.5506586294211067
885,-1.8464597450759648
886,-0.7968093120975643
887,-1.005301516109045
888,-0.9351952150237097
889,-1.4410625430391826
890,-1.5317427275063364
891,-0.5970057607316712
892,-1.2856135884108273
893,-1.392925848129098
894,-1.18537680426061
895,-1.6640126468037697
896,-1.9003897410371764
897,-1.981289544205381
898,-0.7984431121147357
899,-1.3801434305738254
900,-0.7543904892645936
901,-0.5299550565924638
902,-0.7743976751793675
903,0.27253741097883655
904,-1.801360913759745
905,-1.9245425324069214
906,-0.7370805849064683
907,-1.2795529102675793
908,-0.5194288118241737
909,-1.526524333243906
910,-2.237755234881108
911,-1.2959738637984286
912,-1.8958359787384622
913,-0.872282596837878
914,0.21705505392973068
915,0.6598711416918346
916,1.0113815889906208
917,1.1880606253383728
918,0.760042171349657
919,-1.06736289836255
920,-0.17900233850063696
921,-2.8171642781071493
922,0.020235915564815077
923,-0.5510095972298816
924,0.03823599323014237
925,-6.595675284511396
926,-1.9040148874308214
927,-0.26612000324535057
928,-1.2846800063432657
929,-0.9441780277331357
930,-1.9783000382491038
931,1.2441139775940662
932,-1.1606536990349594
933,1.084115721157743
934,-0.3732719925723398
935,4.031329948246123
936,2.404310943986618
937,2.8594212686860057
938,1.323758658999211
939,1.5180380610721786
940,1.5025730270672537
941,2.1410926731061557
942,0.45593384615046606
943,-1.7015429274685856
944,-0.020210340478548527
945,0.6605558590198464
946,-0.6328835133430539
947,0.4080202354857141
948,1.1865194603824398
949,1.4585155119869442
950,0.7448805015545967
951,-0.9985596217505244
952,-0.6587280256411829
953,-0.03122339447887068
954,0.05490296071759104
955,0.1674755387098057
956,0.4400809278169735
957,-0.3992680928975152
958,-0.10788979572411828
959,1.5699826417811775
960,-0.3936012553022965
961,-0.01057733880510403
962,-1.657625038087161
963,-0.5889744732981286
964,-0.0917555556302494
965,-1.2131522895827251
966,-0.5594331878167722
967,-1.0851933104624414
968,-3.1552646362093806
969,-3.37397754517443
970,-1.6285655629842877
971,-2.185454171756562
972,0.45780513674232015
973,1.6195360585334577
974,0.734884193339465
975,1.2591227056434575
976,2.144387049535894
977,4.428350523118784
978,-1.6100362271965452
979,-0.6060165205590913
980,-1.466641907583028
981,-1.2604495165419378
982,-0.3427840418245589
983,-0.8342181533168365
984,-1.1450366603940692
985,-0.423138133232547
986,-0.6818495137765601
987,-0.04983478418909604
988,-0.06045144961550708
989,-0.5338086396954913
990,1.3298100019679793
991,2.692656779778655
992,2.0590461503453867
993,3.4005581701519545
994,2.8693912460191657
995,3.0545574682398517
996,2.8723656199898566
997,4.65789485352227
998,0.45127182897481166
999,-2.8373058454194147
1000,-2.232220778144005
1001,-0.0899432139211549
1002,-0.706302604801365
1003,-0.2201506954888406
1004,-1.498100028100015
1005,-0.980248570887789
1006,-0.7589012770763328
1007,0.19379416994538046
1008,0.19960013473154525
1009,0.812475194835812
1010,1.8784935426767153
1011,3.347961515539113
1012,3.9461173741820645
1013,5.160489649063036
1014,4.135998702101547
